date,ETH,LTC,DASH,XRP,ETC,SC,XMR,XEM,BTC
2018-04-29,684.4664953419878,152.31583882703106,492.83035256007685,0.866177126321898,21.466458454204982,0.029019227186835445,251.99885003242667,0.42274461282499637,9361.041028011434
2018-04-30,680.9223040358432,150.42708634678587,481.80635192092876,0.8417484856688303,22.100558670173726,0.026991604333843483,245.81541606258872,0.40960455236513005,9275.465406819067
2018-05-01,654.3476932089975,145.43745803060432,466.9961131658164,0.8140836924104609,20.95373601494063,0.025431690578668776,234.17446766059598,0.3954043764881365,8986.463102003101
2018-05-02,679.017803177427,149.08394066302114,472.4661323795267,0.8503652639669497,21.36090185489354,0.026810443711129565,245.54992335934435,0.4121877740622641,9119.198541200532
2018-05-03,739.3935588058632,158.32438575534434,499.18581819178945,0.872238798193644,22.62735651274127,0.02816722603616232,246.5557637704116,0.42808512321402403,9452.089273879974
2018-05-04,782.1686064680042,163.22505841821476,487.70217629109374,0.8922669833694504,22.193441264759905,0.02748849748787086,242.97844891389244,0.427759601258622,9645.086837849425
2018-05-05,809.0391705517299,175.28019004632475,496.8274436785698,0.902227646357766,22.847232983047558,0.02750394567013331,246.63819480371168,0.4280792686801463,9822.837739333325
2018-05-06,791.158165222021,172.42571670736353,493.7300778344154,0.8681740240203476,24.124830916067793,0.025633358886811102,236.4547750437548,0.409365701473268,9600.5089463712
2018-05-07,734.7244471069996,163.25377133692254,460.3674510041836,0.8183232950561938,23.64479432098806,0.024910764996010002,227.13878100099708,0.3901753528588534,9329.874530340825
2018-05-08,743.5785475090929,161.0178840521121,450.335301159616,0.8121164100181159,22.65213163745041,0.025381522076938497,225.87210318799796,0.37989216315883223,9229.644391614
2018-05-09,736.2443344242142,155.16428175443951,421.3400217488443,0.7798112903034088,21.39233377063156,0.025504416318158547,223.75675807704155,0.3710066891749394,9174.25047415775
2018-05-10,749.5686878705382,154.86393755298653,440.2783143602973,0.7831841474329437,20.933634673838625,0.024638879152185218,226.07426636199114,0.3688449437126754,9228.044626286599
2018-05-11,693.8962791679709,140.97203432900838,408.0725911665575,0.6871208370701138,17.964467798395642,0.020490335803455502,204.45621723206438,0.3209863197685382,8682.345679430298
2018-05-12,662.1492753728473,138.17252655349824,390.1309098541245,0.6727989940677614,17.50733586577602,0.019612431579855923,198.49447394630852,0.32120617557394937,8417.352609380225
2018-05-13,712.8194559071845,142.10472598091488,408.8142005551425,0.71279898499185,18.490290036541772,0.020984829526917003,207.3807362739008,0.3392690194127275,8565.236541598775
2018-05-14,719.7192291460042,144.23941034361434,422.0799582920848,0.7247436880906889,18.298335526930952,0.020842302141170138,208.47848605045724,0.3655154144096119,8612.521545938074
2018-05-15,722.3208482188808,143.62303644574044,434.51346786945965,0.7190565883294118,19.02494186960277,0.020440975342937578,211.11499708374708,0.3481003227177049,8624.884110944125
2018-05-16,693.5455560313169,137.2322309903298,407.23573537652027,0.6829996250249384,17.421328248774497,0.018772359230011016,196.6105263967387,0.3177242474083803,8269.76177533525
2018-05-17,694.9911069497062,137.18941001282272,405.0839488601352,0.683767227529734,17.65577886474503,0.01905540228729262,198.38637064943643,0.3157752379037063,8249.091899260875
2018-05-18,677.3900883131937,132.51908992468967,383.00248771656567,0.6648657525308549,17.468991585271198,0.018288663592012314,194.19841712165348,0.3014392561072827,8092.3290230143
2018-05-19,698.4235933170021,135.24551222142972,392.2306863456679,0.6748838206885401,17.756528534979058,0.019072444651217612,200.62321041554898,0.3089570904106334,8256.46954598165
2018-05-20,713.1573295643935,137.67491793343603,393.9169985644623,0.6896481544824172,17.98308790939332,0.01973542575540283,200.77973960142035,0.3155148704810572,8398.053512937375
2018-05-21,708.2920196685208,136.00860334933247,393.4238268463437,0.6848693852798972,17.83229507022958,0.01985986001243532,198.43270691071743,0.31632108947466125,8451.004260610775
2018-05-22,670.2511317907349,131.55327807429515,369.34126915592446,0.6594684423430609,16.959653257458204,0.018570814590233818,183.50983595143876,0.29656036515241235,8180.9755904113745
2018-05-23,603.9836990567732,121.73314625531101,342.5867018270274,0.60674583503526,15.31913673834702,0.016584077616651524,172.2189352826347,0.2701276270395983,7713.524472861174
2018-05-24,583.1611188419134,120.28116218987635,338.7936192457574,0.612725696738552,15.146080755032683,0.015914953162040307,169.59492076153256,0.2622964450385323,7507.0533783209
2018-05-25,592.3750457058821,119.4169928962686,335.9890921978984,0.6113305495008939,15.237708932343315,0.015981521816905847,166.55635849544467,0.26421787003837804,7468.000849021425
2018-05-26,592.6679302507825,120.14202453614494,331.5051598343381,0.612025450856215,15.456727816796661,0.01570638453865393,165.5337002297768,0.2618478679515591,7479.230732692349
2018-05-27,569.5616739496254,117.44339667155607,315.98349458933325,0.6019793582263233,15.116183852995537,0.015414762692445896,165.43766212109685,0.25343038758338776,7305.57473575635
2018-05-28,531.178548049448,113.64926781822965,302.03071624193046,0.5759687503174415,14.746088464046531,0.01425987731714666,158.0486625855366,0.23879865618917176,7238.516404642975
2018-05-29,542.1813334334497,116.16996784264586,300.43653772533844,0.5785707538632268,14.79762432952723,0.014093671020522877,155.39667062388085,0.2372556328791649,7302.4202178875
2018-05-30,561.6793018269851,118.8570101433277,308.5256273325599,0.6036712853015049,15.116879413525554,0.014924714433653438,156.62559644236595,0.2399092155976829,7425.2310615191245
2018-05-31,573.2929525786942,118.84522523090013,308.0610301870282,0.6097033557359125,15.310762544507199,0.015167497273233289,156.58458647841033,0.24433186201535215,7508.662016452125
2018-06-01,575.3629942400463,118.56376212757465,308.37764675465894,0.6117769473924689,15.2216500225303,0.01509268971339505,154.9838420154254,0.2520927479851234,7471.62857098765
2018-06-02,588.9567771737828,122.13616627992417,319.5722553691826,0.6375608721779709,15.749182846921443,0.015357416668250667,162.4399577089987,0.2596315738716636,7602.681518935975
2018-06-03,612.2493311013308,125.63542668895708,330.77898940589864,0.6604603167071685,16.11888084981506,0.015705082714566075,170.89732110093732,0.2676792774438541,7698.5699581206245
2018-06-04,599.1507378288193,121.40814314104685,319.972447753816,0.6678246268326393,15.492805528363762,0.015045522556288375,161.9388151610221,0.25070830551081535,7560.564098637375
2018-06-05,595.2282292682426,119.24007266500453,313.5002260424423,0.6587600799665735,15.111372968993095,0.01461912092790279,163.01316933628746,0.24627596024697782,7496.9850912322
2018-06-06,603.4795254694019,120.8665924161795,313.7251827543498,0.6687988830469914,15.261789917056994,0.015956346902961622,164.79851850066504,0.2488430290819015,7598.260429981725
2018-06-07,607.0807607216501,121.47929719788702,315.3735387585697,0.6784554426402479,15.255054087577726,0.016770981573372718,165.91278197880789,0.2654892541729783,7693.110813473725
2018-06-08,598.5728748816949,119.59090475225587,306.7334694657245,0.6687121468565442,15.385331672282458,0.017752071347564638,159.787994171525,0.2518051322047259,7618.91474144405
2018-06-09,600.1123530390615,119.01453585007368,265.07819919738887,0.6670659035890494,15.206885124099815,0.01731455214233871,157.17877047149676,0.25128882911841577,7594.101816815224
2018-06-10,542.520332737808,108.70529667816957,276.9253970517944,0.5972822325938145,13.350772870898451,0.014418358267862344,139.3796921809523,0.22289249496212327,6965.390467566351
2018-06-11,522.4820310389371,105.84250146341631,266.78960059096613,0.5769750985395582,12.698176493159528,0.013970504783914905,135.5737603544255,0.22562027774216203,6749.036127495125
2018-06-12,,,,,,,,,
